path,artifact_type,phase_origin,status,recommended_action,is_raw_master,is_generated_audio,is_failed_output,is_reusable_framework,is_safe_to_delete,is_safe_to_commit,notes
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/.DS_Store,pilot_context_file,RS_XWC_001_MVP_PILOT,do_not_use,review manually,false,false,true,false,false,true,Not part of minimum raw-only target state.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/KEEP_RAW_ONLY_POLICY.md,failure_policy_note,RS_XWC_001_MVP_PILOT_RESET,archive_failed_evidence,commit,false,false,true,false,false,true,Closure note that prevents promotion of failed outputs.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/PILOT_FAILURE_NOTE.md,failure_policy_note,RS_XWC_001_MVP_PILOT_RESET,archive_failed_evidence,commit,false,false,true,false,false,true,Closure note that prevents promotion of failed outputs.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/README.md,pilot_context_file,RS_XWC_001_MVP_PILOT,do_not_use,review manually,false,false,true,false,false,true,Not part of minimum raw-only target state.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/.DS_Store,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,false,true,false,true,true,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B02_T026_expected_026.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B02_T027_expected_027.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B02_T028_expected_028.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B02_T029_expected_029.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B02_T030_expected_030.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B02_T031_expected_031.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B03_T032_expected_032.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B03_T033_expected_033.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B03_T034_expected_034.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B03_T035_expected_035.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B03_T036_expected_036.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B03_T037_expected_037.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B03_T038_expected_038.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B03_T039_expected_039.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B03_T040_expected_040.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B03_T041_expected_041.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B03_T042_expected_042.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B03_T043_expected_043.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B03_T044_expected_044.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B03_T045_expected_045.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B03_T046_expected_046.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B03_T047_expected_047.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B03_T048_expected_048.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B03_T049_expected_049.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B04_T050_expected_050.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B04_T051_expected_051.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B04_T052_expected_052.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B04_T053_expected_053.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B04_T054_expected_054.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B04_T055_expected_055.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B04_T056_expected_056.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B04_T057_expected_057.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B04_T058_expected_058.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B04_T059_expected_059.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B04_T060_expected_060.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B04_T061_expected_061.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B04_T062_expected_062.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B04_T063_expected_063.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B04_T064_expected_064.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B04_T065_expected_065.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B05_T066_expected_066.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B05_T067_expected_067.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B06_T068_expected_068.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B06_T069_expected_069.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_anchor_snippets/SLATE_B06_T070_expected_070.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_asr_segments_raw.csv,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,false,true,false,true,true,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_batch_anchor_audit.csv,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,false,true,false,true,true,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_detection_report.csv,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,false,true,false,true,true,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_manual_override_application_report.md,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,false,true,false,true,true,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_recognition_report.md,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,false,true,false,true,true,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_unit_manifest.csv,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,false,true,false,true,true,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T001_RS_XWC_001_001_SAN_TIAO_7_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T002_RS_XWC_001_002_SAN_GOU_5_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T003_RS_XWC_001_003_SAN_TIAO_7_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T004_RS_XWC_001_004_AN_RING_10_GOU_5_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T005_RS_XWC_001_005_AN_RING_10_GOU_5_chuo.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T006_RS_XWC_001_006_SAN_TIAO_7_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T007_RS_XWC_001_007_SAN_GOU_5_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T008_RS_XWC_001_008_SAN_TIAO_6_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T009_RS_XWC_001_009_AN_RING_10_GOU_4_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T010_RS_XWC_001_010_AN_RING_10_GOU_4_chuo.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T011_RS_XWC_001_011_SAN_TIAO_7_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T012_RS_XWC_001_012_AN_THUMB_9_GOU_4_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T013_RS_XWC_001_013_AN_THUMB_9_GOU_4_chuo.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T014_RS_XWC_001_014_SAN_TIAO_6_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T015_RS_XWC_001_015_SAN_GOU_4_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T016_RS_XWC_001_016_SAN_TIAO_5_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T017_RS_XWC_001_017_AN_RING_10_8_GOU_3_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T018_RS_XWC_001_018_AN_RING_10_8_GOU_3_zhu.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T019_RS_XWC_001_019_SAN_TIAO_6_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T020_RS_XWC_001_020_AN_THUMB_9_GOU_3_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T021_RS_XWC_001_021_AN_THUMB_9_GOU_3_chuo.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T022_RS_XWC_001_022_SAN_TIAO_5_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T023_RS_XWC_001_023_SAN_GOU_3_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T024_RS_XWC_001_024_SAN_TIAO_4_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B01_T025_RS_XWC_001_025_AN_RING_10_GOU_2_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B02_T026_RS_XWC_001_026_AN_RING_10_GOU_2_chuo.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B02_T027_RS_XWC_001_027_SAN_TIAO_5_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B02_T028_RS_XWC_001_028_AN_THUMB_9_GOU_2_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B02_T029_RS_XWC_001_029_AN_THUMB_9_GOU_2_chuo.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
02_recordings/raw_audio/QINIST_001/XWC/RS_XWC_001_MVP_PILOT/experimental_split/slate_units/UNIT_XWC_PILOT_B02_T030_RS_XWC_001_030_SAN_TIAO_4_straight.wav,generated_experimental_split_artifact,Phase 1B-3E experimental split sandbox,delete_generated_failed_output,remove from active sandbox,false,true,true,false,true,false,Failed pilot output; not valid sample input.
